ENDLINE2_RESIDENT,ENDLINE2_LEADER,assigned_nov,houseoccupy_ec2,houseclaim_ec2,farmclaim_ec2,housepalavapostwar_ec2,farmpalavapostwar_ec2,anylndconf_u_ec2,unrslv_lnd_conf_u_ec2,conf_threat_c_ec2,conf_threat_u_ec2,conf_damage_c_ec2,conf_damage_u_ec2,conf_viol_c_ec2,conf_viol_u_ec2,conf_witch_c_ec2,conf_any_c_ec2,conf_any_u_ec2,forum_lastsuc_c_ec2,cviol_scale_bc,clandconf_scale_bc,cpalaviol_imputed_bc,clndtake_bc,cattitudes_tribe_bc,cprog_ldr_beliefs_bc,cwitchcraft_scale_bc,cwealthindex_bc,cedulevel_bc,crelmarry_bc,cviol_experienced_bc,weight_ec2,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,s_weight1,s_weight2,s_weight3,s_weight4,assigned_ever,quartdummy,christian,minority,housetake_dum,lndtake_dum,female,stranger,yrs_edu,noland,ageover60,age40_60,age20_40,land_sizehst,farm_sizehst,cashearn_imputedhst,trainee,ctownhh_log_el2,vsmall,small,small2,small3,lmg_conf_u_ec2,lmg_unrslv_conf_u_ec2,lmg_conf_any_u_ec2,lmg_forum_lastsuc_c_ec2,lmg_forum_inf_suc_c_ec2,lmg_conf_any_c_ec2,conf_length_max_c_ec2,resident_e1,conf_dam_violence_bin_u,conf_dam_violence_bin_c,lmg_conf_dam_violence_bin_c,lmg_conf_threat_c_ec2,lmg_conf_viol_c_ec2,lmg_conf_damage_c_ec2,ctownhh_log_el,weight_e1_e2,unconditional_label_land,conditional_label_land,unconditional_label_all,conditional_label_all
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,1,0,0,1,0,0,0,0,0,8,0,0,1,0,4.625069,.4812118,5.991471,1,4.477337,0,1,0,0,0,0,,,,,,1,0,,,,,,4.394449,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,0,0,0,0,14,0,0,0,1,0,0,6.907756,0,4.477337,0,1,0,0,0,0,,,,,,1,0,,,,,,4.394449,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,,,0,0,8,0,0,0,1,.2474665,4.094622,9.21034,,4.477337,0,0,1,0,0,0,0,,,,,0,0,,,,,,4.394449,1.952381,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,0,0,0,0,0,0,0,0,0,1,0,5.298342,1.443635,5.991471,0,4.477337,0,1,0,0,0,0,,,,,,1,0,,,,,,4.394449,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,,,0,0,3,0,0,1,0,.2474665,2.644121,7.244228,,4.477337,0,0,1,0,0,0,0,,,,,0,0,,,,,,4.394449,1.952381,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,,,0,0,5,0,0,0,1,.1246767,.8813736,8.006368,,4.477337,0,0,1,0,0,0,0,,,,,0,0,,,,,,4.394449,1.952381,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,0,0,0,0,11,0,0,0,0,.8813736,.8813736,8.006368,0,4.477337,0,1,0,0,0,0,,,,,,1,0,,,,,,4.394449,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,,,0,1,9,0,0,0,1,.1246767,5.298342,9.392662,,4.477337,0,0,1,0,0,0,0,,,,,0,0,,,,,,4.394449,1.952381,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,,,1,1,7,0,0,0,1,0,1.647231,0,,4.477337,0,0,1,0,0,0,0,,,,,0,0,,,,,,4.394449,1.952381,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,0,0,1,0,0,0,1,0,0,5.298342,.8813736,4.60527,0,4.477337,0,1,0,0,0,0,,,,,,1,0,,,,,,4.394449,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,,,1,0,5,0,0,0,1,.1986901,1.194763,8.006368,,4.477337,0,0,1,0,0,0,0,,,,,0,0,,,,,,4.394449,1.952381,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,0,0,1,1,0,0,1,0,0,3.951613,0,5.298342,0,4.477337,0,1,0,0,0,0,,,,,,1,0,,,,,,4.394449,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,0,0,1,1,7,0,0,1,0,5.991471,.8813736,0,0,4.477337,0,1,0,0,0,0,,,,,,1,0,,,,,,4.394449,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,0,0,0,0,9,0,0,0,1,2.998223,1.443635,7.600903,0,4.477337,0,1,0,0,0,0,,,,,,1,0,,,,,,4.394449,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,0,0,1,0,0,0,1,0,0,5.298342,.8813736,0,0,4.477337,0,1,0,0,0,0,,,,,,1,0,,,,,,4.394449,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,,,1,1,0,0,0,0,1,0,1.647231,9.392662,,4.477337,0,0,1,0,0,0,0,,,,,0,0,,,,,,4.394449,1.952381,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,0,0,0,0,13,0,0,0,1,3.912423,1.443635,7.090077,0,4.477337,0,1,0,0,0,0,,,,,,1,0,,,,,,4.394449,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,,,1,1,0,0,0,0,1,.4812118,1.443635,6.907756,,4.477337,0,0,1,0,0,0,0,,,,,0,0,,,,,,4.394449,1.952381,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,,,0,0,7,0,1,0,0,1.443635,1.818447,6.907756,,4.477337,0,0,1,0,0,0,0,,,,,0,0,,,,,,4.394449,1.952381,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,0,0,0,0,14,0,0,0,1,5.298342,1.443635,8.294049,0,4.477337,0,1,0,0,0,0,,,,,,1,0,,,,,,4.394449,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,0,0,1,0,0,0,0,1,0,2.49178,.2474665,5.703794,0,4.477337,0,1,0,0,0,0,,,,,,1,0,,,,,,4.394449,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,0,0,1,0,0,0,0,1,0,2.312438,1.818447,5.991471,0,4.477337,0,1,0,0,0,0,,,,,,1,0,,,,,,4.394449,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.05,0,0,6.3,4.3,0,-.4164363,3.9,.85,.95,1.952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,1,27.15,27.15,0,0,1,0,0,0,0,0,9,0,0,1,0,4.382183,1.818447,7.377759,0,4.477337,0,1,0,0,0,0,,,,,,1,0,,,,,,4.394449,1,,,,
,,0,,,,,,1,0,0,0,0,0,0,0,,0,0,1,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,0,0,1,0,0,0,1,0,0,4.60527,1.818447,6.907756,0,5.513429,0,0,0,1,1,0,,1,0,,,1,0,0,,,,,5.616771,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,,,0,0,0,0,1,0,0,.8813736,2.209348,7.600903,,5.513429,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.616771,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,0,0,1,0,0,0,0,1,0,1.443635,1.443635,6.396933,0,5.513429,0,0,0,1,0,0,,,,,,1,0,,,,,,5.616771,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,0,0,1,1,0,0,0,1,0,5.703794,2.49178,5.298342,0,5.513429,0,0,0,1,0,0,,,,,,1,0,,,,,,5.616771,1,,,,
,,0,,,,,,1,0,1,1,0,0,1,1,,1,1,1,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,1,1,0,0,7,0,0,0,1,3.402307,1.443635,7.600903,0,5.513429,0,0,0,1,1,0,,1,1,,,1,1,1,,,,,5.616771,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,,,0,0,0,0,1,0,0,.2474665,1.818447,5.991471,,5.513429,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.616771,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,0,0,1,0,0,0,1,0,0,3.912423,1.443635,6.907756,0,5.513429,0,0,0,1,0,0,,,,,,1,0,,,,,,5.616771,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,1,0,0,1,0,0,0,0,0,12,0,0,1,0,4.094622,1.443635,7.17012,1,5.513429,0,0,0,1,0,0,,,,,,1,0,,,,,,5.616771,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,,,0,0,14,0,0,0,1,.4812118,2.49178,6.396933,,5.513429,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.616771,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,,,0,0,8,0,0,1,0,.2474665,2.998223,6.684613,,5.513429,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.616771,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,0,0,1,1,5,0,0,1,0,5.991471,2.094712,5.298342,0,5.513429,0,0,0,1,0,0,,,,,,1,0,,,,,,5.616771,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,0,0,0,0,0,0,1,0,0,3.259573,2.776472,7.863267,0,5.513429,0,0,0,1,0,0,,,,,,1,0,,,,,,5.616771,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,0,0,1,1,0,0,1,0,0,5.298342,1.443635,0,0,5.513429,0,0,0,1,0,0,,,,,,1,0,,,,,,5.616771,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,,,0,0,10,0,0,1,0,.4812118,1.443635,7.495542,,5.513429,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.616771,1,,,,
,,0,,,,,,1,1,1,1,0,0,0,0,,1,1,0,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,0,0,0,0,10,0,0,0,1,1.818447,.2474665,8.517193,0,5.513429,0,0,0,1,1,1,,0,0,,,1,0,0,,,,,5.616771,1,,,,
,,0,,,,,,1,1,0,0,0,0,0,0,,0,0,0,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,1,0,0,1,0,0,0,0,0,8,0,1,0,0,5.703794,0,0,1,5.513429,0,0,0,1,1,1,,0,0,,,1,0,0,,,,,5.616771,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,,,1,0,0,0,0,1,0,.6931472,.8813736,6.907756,,5.513429,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.616771,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,,,1,0,4,0,0,0,1,.1246767,2.49178,7.600903,,5.513429,0,0,0,1,1,0,0,1,1,0,,0,0,,0,0,0,0,5.616771,1,,,,
,,0,,,,,,1,0,1,1,0,0,1,1,,1,1,1,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,0,0,1,0,11,0,0,0,1,4.787561,2.312438,8.294049,0,5.513429,0,0,0,1,1,0,,1,0,,,1,1,1,,,,,5.616771,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,0,0,0,0,0,0,0,0,1,2.49178,.8813736,6.214612,0,5.513429,0,0,0,1,0,0,,,,,,1,0,,,,,,5.616771,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,,,0,0,12,0,0,0,1,.2474665,.8813736,0,,5.513429,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.616771,1,,,,
,,0,,,,,,1,1,0,0,0,0,0,0,,0,0,0,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,0,0,1,0,12,0,0,0,1,3.689504,1.443635,8.294049,0,5.513429,0,0,0,1,1,1,,1,0,,,1,0,0,,,,,5.616771,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,,,0,0,15,0,0,0,1,.2474665,6.684613,9.952278,,5.513429,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.616771,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,,,1,0,10,0,0,0,1,.2474665,1.386294,7.377759,,5.513429,0,0,0,1,1,0,0,1,0,0,,0,0,,0,0,0,0,5.616771,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,,,1,1,0,0,0,1,0,.2474665,2.998223,4.60527,,5.513429,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.616771,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,,,1,0,0,0,0,0,1,.2474665,1.443635,8.699514,,5.513429,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.616771,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,,,0,0,6,0,0,1,0,.6931472,1.443635,7.090077,,5.513429,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.616771,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,,,1,1,8,0,0,1,0,.8813736,4.382183,7.090077,,5.513429,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.616771,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,,,1,1,8,0,0,0,1,1.443635,0,10.08581,,5.513429,0,0,0,1,1,0,0,1,1,0,,0,0,,0,0,0,0,5.616771,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,,,0,0,0,0,1,0,0,.2474665,2.49178,6.907756,,5.513429,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.616771,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,,,0,0,11,0,0,0,1,.1246767,.8813736,5.991471,,5.513429,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.616771,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,0,0,1,1,14,0,0,0,1,2.998223,2.094712,6.907756,0,5.513429,0,0,0,1,0,0,,,,,,1,0,,,,,,5.616771,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,,,1,0,5,0,0,0,1,.2474665,1.194763,0,,5.513429,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.616771,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,,,0,0,14,0,0,0,1,.1246767,3.402307,8.160519,,5.513429,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.616771,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,0,0,1,0,0,0,0,0,0,1.443635,1.443635,6.684613,0,5.513429,0,0,0,1,0,0,,,,,,1,0,,,,,,5.616771,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,0,0,0,0,14,0,0,1,0,4.60527,2.776472,9.21034,0,5.513429,0,0,0,1,0,0,,,,,,1,0,,,,,,5.616771,1,,,,
,,0,,,,,,1,0,0,0,0,0,0,0,,0,0,1,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,0,0,1,0,0,0,1,0,0,5.703794,.2474665,5.298342,0,5.513429,0,0,0,1,1,0,,1,1,,,1,0,0,,,,,5.616771,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,0,0,0,0,14,0,0,1,0,3.179785,1.443635,7.600903,0,5.513429,0,0,0,1,1,0,,1,0,,,1,0,,,,,,5.616771,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,0,1,0,0,1,1,2,0,1,0,0,0,0,2.893444,0,5.513429,0,0,0,1,0,0,,,,,,1,0,,,,,,5.616771,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.5,.25,.05,.05,5.25,3.85,0,-.0715443,3.9,.45,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.27778,1,89.35,99.27778,0,0,1,0,,,0,0,7,0,0,0,1,0,1.818447,6.214612,,5.513429,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.616771,1,,,,
,,1,,,,,,0,0,,0,,0,,0,,,0,,.3,.05,.1,0,7.65,4.4,0,.1078221,7.2,.95,2.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.25,1,76.25,76.25,1,0,1,0,0,0,0,0,9,0,0,0,1,2.893444,.8813736,7.783224,0,4.158883,0,1,0,0,0,0,,,,,,1,0,,,,,,4.025352,1,,,,
1,,1,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.3,.05,.1,0,7.65,4.4,0,.1078221,7.2,.95,2.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.25,1,76.25,76.25,1,0,1,0,,,1,1,0,0,0,0,1,1.194763,3.402307,8.006368,,4.158883,0,1,0,0,1,0,0,1,1,0,,0,0,,0,0,0,0,4.025352,1,,,,
